gen,pokedex_no,img_link,name,variant,type,total,hp,attack,defense,sp_attack,sp_defense,speed,species,height_m,weight_kg
5,575,https://img.pokemondb.net/sprites/sword-shield/icon/gothorita.png,Gothorita,NA,Psychic,390,60,45,70,75,85,55,Manipulate Pokémon,0.7,18
5,576,https://img.pokemondb.net/sprites/sword-shield/icon/gothitelle.png,Gothitelle,NA,Psychic,490,70,55,95,95,110,65,Astral Body Pokémon,1.5,44
5,577,https://img.pokemondb.net/sprites/sword-shield/icon/solosis.png,Solosis,NA,Psychic,290,45,30,40,105,50,20,Cell Pokémon,0.3,1
5,578,https://img.pokemondb.net/sprites/sword-shield/icon/duosion.png,Duosion,NA,Psychic,370,65,40,50,125,60,30,Mitosis Pokémon,0.6,8
5,579,https://img.pokemondb.net/sprites/sword-shield/icon/reuniclus.png,Reuniclus,NA,Psychic,490,110,65,75,125,85,30,Multiplying Pokémon,1,20.1
5,580,https://img.pokemondb.net/sprites/sword-shield/icon/ducklett.png,Ducklett,NA,"Water,Flying",305,62,44,50,44,50,55,Water Bird Pokémon,0.5,5.5
5,581,https://img.pokemondb.net/sprites/sword-shield/icon/swanna.png,Swanna,NA,"Water,Flying",473,75,87,63,87,63,98,White Bird Pokémon,1.3,24.2
5,582,https://img.pokemondb.net/sprites/sword-shield/icon/vanillite.png,Vanillite,NA,Ice,305,36,50,50,65,60,44,Fresh Snow Pokémon,0.4,5.7
5,583,https://img.pokemondb.net/sprites/sword-shield/icon/vanillish.png,Vanillish,NA,Ice,395,51,65,65,80,75,59,Icy Snow Pokémon,1.1,41
5,584,https://img.pokemondb.net/sprites/sword-shield/icon/vanilluxe.png,Vanilluxe,NA,Ice,535,71,95,85,110,95,79,Snowstorm Pokémon,1.3,57.5
5,585,https://img.pokemondb.net/sprites/sword-shield/icon/deerling.png,Deerling,NA,"Normal,Grass",335,60,60,50,40,50,75,Season Pokémon,0.6,19.5
5,585,https://img.pokemondb.net/sprites/sword-shield/icon/deerling.png,Deerling,NA,"Normal,Grass",335,60,60,50,40,50,75,Season Pokémon,0.6,19.5
5,585,https://img.pokemondb.net/sprites/sword-shield/icon/deerling.png,Deerling,NA,"Normal,Grass",335,60,60,50,40,50,75,Season Pokémon,0.6,19.5
5,585,https://img.pokemondb.net/sprites/sword-shield/icon/deerling.png,Deerling,NA,"Normal,Grass",335,60,60,50,40,50,75,Season Pokémon,0.6,19.5
5,586,https://img.pokemondb.net/sprites/sword-shield/icon/sawsbuck.png,Sawsbuck,NA,"Normal,Grass",475,80,100,70,60,70,95,Season Pokémon,1.9,92.5
5,586,https://img.pokemondb.net/sprites/sword-shield/icon/sawsbuck.png,Sawsbuck,NA,"Normal,Grass",475,80,100,70,60,70,95,Season Pokémon,1.9,92.5
5,586,https://img.pokemondb.net/sprites/sword-shield/icon/sawsbuck.png,Sawsbuck,NA,"Normal,Grass",475,80,100,70,60,70,95,Season Pokémon,1.9,92.5
5,586,https://img.pokemondb.net/sprites/sword-shield/icon/sawsbuck.png,Sawsbuck,NA,"Normal,Grass",475,80,100,70,60,70,95,Season Pokémon,1.9,92.5
5,587,https://img.pokemondb.net/sprites/sword-shield/icon/emolga.png,Emolga,NA,"Electric,Flying",428,55,75,60,75,60,103,Sky Squirrel Pokémon,0.4,5
5,588,https://img.pokemondb.net/sprites/sword-shield/icon/karrablast.png,Karrablast,NA,Bug,315,50,75,45,40,45,60,Clamping Pokémon,0.5,5.9
5,589,https://img.pokemondb.net/sprites/sword-shield/icon/escavalier.png,Escavalier,NA,"Bug,Steel",495,70,135,105,60,105,20,Cavalry Pokémon,1,33
5,590,https://img.pokemondb.net/sprites/sword-shield/icon/foongus.png,Foongus,NA,"Grass,Poison",294,69,55,45,55,55,15,Mushroom Pokémon,0.2,1
5,591,https://img.pokemondb.net/sprites/sword-shield/icon/amoonguss.png,Amoonguss,NA,"Grass,Poison",464,114,85,70,85,80,30,Mushroom Pokémon,0.6,10.5
5,592,https://img.pokemondb.net/sprites/sword-shield/icon/frillish.png,Frillish,NA,"Water,Ghost",335,55,40,50,65,85,40,Floating Pokémon,1.2,33
5,593,https://img.pokemondb.net/sprites/sword-shield/icon/jellicent.png,Jellicent,NA,"Water,Ghost",480,100,60,70,85,105,60,Floating Pokémon,2.2,135
5,594,https://img.pokemondb.net/sprites/sword-shield/icon/alomomola.png,Alomomola,NA,Water,470,165,75,80,40,45,65,Caring Pokémon,1.2,31.6
5,595,https://img.pokemondb.net/sprites/sword-shield/icon/joltik.png,Joltik,NA,"Bug,Electric",319,50,47,50,57,50,65,Attaching Pokémon,0.1,0.6
5,596,https://img.pokemondb.net/sprites/sword-shield/icon/galvantula.png,Galvantula,NA,"Bug,Electric",472,70,77,60,97,60,108,EleSpider Pokémon,0.8,14.3
5,597,https://img.pokemondb.net/sprites/sword-shield/icon/ferroseed.png,Ferroseed,NA,"Grass,Steel",305,44,50,91,24,86,10,Thorn Seed Pokémon,0.6,18.8
5,598,https://img.pokemondb.net/sprites/sword-shield/icon/ferrothorn.png,Ferrothorn,NA,"Grass,Steel",489,74,94,131,54,116,20,Thorn Pod Pokémon,1,110
5,599,https://img.pokemondb.net/sprites/sword-shield/icon/klink.png,Klink,NA,Steel,300,40,55,70,45,60,30,Gear Pokémon,0.3,21
5,600,https://img.pokemondb.net/sprites/sword-shield/icon/klang.png,Klang,NA,Steel,440,60,80,95,70,85,50,Gear Pokémon,0.6,51
5,601,https://img.pokemondb.net/sprites/sword-shield/icon/klinklang.png,Klinklang,NA,Steel,520,60,100,115,70,85,90,Gear Pokémon,0.6,81
5,602,https://img.pokemondb.net/sprites/sword-shield/icon/tynamo.png,Tynamo,NA,Electric,275,35,55,40,45,40,60,EleFish Pokémon,0.2,0.3
5,603,https://img.pokemondb.net/sprites/sword-shield/icon/eelektrik.png,Eelektrik,NA,Electric,405,65,85,70,75,70,40,EleFish Pokémon,1.2,22
5,604,https://img.pokemondb.net/sprites/sword-shield/icon/eelektross.png,Eelektross,NA,Electric,515,85,115,80,105,80,50,EleFish Pokémon,2.1,80.5
5,605,https://img.pokemondb.net/sprites/sword-shield/icon/elgyem.png,Elgyem,NA,Psychic,335,55,55,55,85,55,30,Cerebral Pokémon,0.5,9
5,606,https://img.pokemondb.net/sprites/sword-shield/icon/beheeyem.png,Beheeyem,NA,Psychic,485,75,75,75,125,95,40,Cerebral Pokémon,1,34.5
5,607,https://img.pokemondb.net/sprites/sword-shield/icon/litwick.png,Litwick,NA,"Ghost,Fire",275,50,30,55,65,55,20,Candle Pokémon,0.3,3.1
5,608,https://img.pokemondb.net/sprites/sword-shield/icon/lampent.png,Lampent,NA,"Ghost,Fire",370,60,40,60,95,60,55,Lamp Pokémon,0.6,13
5,609,https://img.pokemondb.net/sprites/sword-shield/icon/chandelure.png,Chandelure,NA,"Ghost,Fire",520,60,55,90,145,90,80,Luring Pokémon,1,34.3
5,610,https://img.pokemondb.net/sprites/sword-shield/icon/axew.png,Axew,NA,Dragon,320,46,87,60,30,40,57,Tusk Pokémon,0.6,18
5,611,https://img.pokemondb.net/sprites/sword-shield/icon/fraxure.png,Fraxure,NA,Dragon,410,66,117,70,40,50,67,Axe Jaw Pokémon,1,36
5,612,https://img.pokemondb.net/sprites/sword-shield/icon/haxorus.png,Haxorus,NA,Dragon,540,76,147,90,60,70,97,Axe Jaw Pokémon,1.8,105.5
5,613,https://img.pokemondb.net/sprites/sword-shield/icon/cubchoo.png,Cubchoo,NA,Ice,305,55,70,40,60,40,40,Chill Pokémon,0.5,8.5
5,614,https://img.pokemondb.net/sprites/sword-shield/icon/beartic.png,Beartic,NA,Ice,505,95,130,80,70,80,50,Freezing Pokémon,2.6,260
5,615,https://img.pokemondb.net/sprites/sword-shield/icon/cryogonal.png,Cryogonal,NA,Ice,515,80,50,50,95,135,105,Crystallizing Pokémon,1.1,148
5,616,https://img.pokemondb.net/sprites/sword-shield/icon/shelmet.png,Shelmet,NA,Bug,305,50,40,85,40,65,25,Snail Pokémon,0.4,7.7
5,617,https://img.pokemondb.net/sprites/sword-shield/icon/accelgor.png,Accelgor,NA,Bug,495,80,70,40,100,60,145,Shell Out Pokémon,0.8,25.3
5,618,https://img.pokemondb.net/sprites/sword-shield/icon/stunfisk.png,Stunfisk,NA,"Ground,Electric",471,109,66,84,81,99,32,Trap Pokémon,0.7,11
5,618,https://img.pokemondb.net/sprites/sword-shield/icon/stunfisk.png,Stunfisk,NA,"Ground,Electric",471,109,66,84,81,99,32,Trap Pokémon,0.7,11
5,618,https://img.pokemondb.net/sprites/sword-shield/icon/stunfisk-galarian.png,Stunfisk,Galarian,"Ground,Steel",471,109,81,99,66,84,32,Trap Pokémon,0.7,11
5,618,https://img.pokemondb.net/sprites/sword-shield/icon/stunfisk-galarian.png,Stunfisk,Galarian,"Ground,Steel",471,109,81,99,66,84,32,Trap Pokémon,0.7,11
5,619,https://img.pokemondb.net/sprites/sword-shield/icon/mienfoo.png,Mienfoo,NA,Fighting,350,45,85,50,55,50,65,Martial Arts Pokémon,0.9,20
5,620,https://img.pokemondb.net/sprites/sword-shield/icon/mienshao.png,Mienshao,NA,Fighting,510,65,125,60,95,60,105,Martial Arts Pokémon,1.4,35.5
5,621,https://img.pokemondb.net/sprites/sword-shield/icon/druddigon.png,Druddigon,NA,Dragon,485,77,120,90,60,90,48,Cave Pokémon,1.6,139
5,622,https://img.pokemondb.net/sprites/sword-shield/icon/golett.png,Golett,NA,"Ground,Ghost",303,59,74,50,35,50,35,Automaton Pokémon,1,92
5,623,https://img.pokemondb.net/sprites/sword-shield/icon/golurk.png,Golurk,NA,"Ground,Ghost",483,89,124,80,55,80,55,Automaton Pokémon,2.8,330
5,624,https://img.pokemondb.net/sprites/sword-shield/icon/pawniard.png,Pawniard,NA,"Dark,Steel",340,45,85,70,40,40,60,Sharp Blade Pokémon,0.5,10.2
5,625,https://img.pokemondb.net/sprites/sword-shield/icon/bisharp.png,Bisharp,NA,"Dark,Steel",490,65,125,100,60,70,70,Sword Blade Pokémon,1.6,70
5,626,https://img.pokemondb.net/sprites/sword-shield/icon/bouffalant.png,Bouffalant,NA,Normal,490,95,110,95,40,95,55,Bash Buffalo Pokémon,1.6,94.6
5,627,https://img.pokemondb.net/sprites/sword-shield/icon/rufflet.png,Rufflet,NA,"Normal,Flying",350,70,83,50,37,50,60,Eaglet Pokémon,0.5,10.5
5,628,https://img.pokemondb.net/sprites/sword-shield/icon/braviary.png,Braviary,NA,"Normal,Flying",510,100,123,75,57,75,80,Valiant Pokémon,1.5,41
5,628,https://img.pokemondb.net/sprites/sword-shield/icon/braviary.png,Braviary,NA,"Normal,Flying",510,100,123,75,57,75,80,Valiant Pokémon,1.5,41
5,628,https://img.pokemondb.net/sprites/scarlet-violet/icon/braviary-hisuian.png,Braviary,Hisuian,"Psychic,Flying",510,110,83,70,112,70,65,Valiant Pokémon,1.5,41
5,628,https://img.pokemondb.net/sprites/scarlet-violet/icon/braviary-hisuian.png,Braviary,Hisuian,"Psychic,Flying",510,110,83,70,112,70,65,Valiant Pokémon,1.5,41
5,629,https://img.pokemondb.net/sprites/sword-shield/icon/vullaby.png,Vullaby,NA,"Dark,Flying",370,70,55,75,45,65,60,Diapered Pokémon,0.5,9
5,630,https://img.pokemondb.net/sprites/sword-shield/icon/mandibuzz.png,Mandibuzz,NA,"Dark,Flying",510,110,65,105,55,95,80,Bone Vulture Pokémon,1.2,39.5
5,631,https://img.pokemondb.net/sprites/sword-shield/icon/heatmor.png,Heatmor,NA,Fire,484,85,97,66,105,66,65,Anteater Pokémon,1.4,58
5,632,https://img.pokemondb.net/sprites/sword-shield/icon/durant.png,Durant,NA,"Bug,Steel",484,58,109,112,48,48,109,Iron Ant Pokémon,0.3,33
5,633,https://img.pokemondb.net/sprites/sword-shield/icon/deino.png,Deino,NA,"Dark,Dragon",300,52,65,50,45,50,38,Irate Pokémon,0.8,17.3
5,634,https://img.pokemondb.net/sprites/sword-shield/icon/zweilous.png,Zweilous,NA,"Dark,Dragon",420,72,85,70,65,70,58,Hostile Pokémon,1.4,50
5,635,https://img.pokemondb.net/sprites/sword-shield/icon/hydreigon.png,Hydreigon,NA,"Dark,Dragon",600,92,105,90,125,90,98,Brutal Pokémon,1.8,160
5,636,https://img.pokemondb.net/sprites/sword-shield/icon/larvesta.png,Larvesta,NA,"Bug,Fire",360,55,85,55,50,55,60,Torch Pokémon,1.1,28.8
5,637,https://img.pokemondb.net/sprites/sword-shield/icon/volcarona.png,Volcarona,NA,"Bug,Fire",550,85,60,65,135,105,100,Sun Pokémon,1.6,46
5,638,https://img.pokemondb.net/sprites/sword-shield/icon/cobalion.png,Cobalion,NA,"Steel,Fighting",580,91,90,129,90,72,108,Iron Will Pokémon,2.1,250
5,639,https://img.pokemondb.net/sprites/sword-shield/icon/terrakion.png,Terrakion,NA,"Rock,Fighting",580,91,129,90,72,90,108,Cavern Pokémon,1.9,260
5,640,https://img.pokemondb.net/sprites/sword-shield/icon/virizion.png,Virizion,NA,"Grass,Fighting",580,91,90,72,90,129,108,Grassland Pokémon,2,200
5,641,https://img.pokemondb.net/sprites/sword-shield/icon/tornadus-incarnate.png,Tornadus,Incarnate,Flying,580,79,115,70,125,80,111,Cyclone Pokémon,1.5,63
5,641,https://img.pokemondb.net/sprites/sword-shield/icon/tornadus-incarnate.png,Tornadus,Incarnate,Flying,580,79,115,70,125,80,111,Cyclone Pokémon,1.5,63
5,641,https://img.pokemondb.net/sprites/sword-shield/icon/tornadus-therian.png,Tornadus,Therian,Flying,580,79,100,80,110,90,121,Cyclone Pokémon,1.5,63
5,641,https://img.pokemondb.net/sprites/sword-shield/icon/tornadus-therian.png,Tornadus,Therian,Flying,580,79,100,80,110,90,121,Cyclone Pokémon,1.5,63
5,642,https://img.pokemondb.net/sprites/sword-shield/icon/thundurus-incarnate.png,Thundurus,Incarnate,"Electric,Flying",580,79,115,70,125,80,111,Bolt Strike Pokémon,1.5,61
5,642,https://img.pokemondb.net/sprites/sword-shield/icon/thundurus-incarnate.png,Thundurus,Incarnate,"Electric,Flying",580,79,115,70,125,80,111,Bolt Strike Pokémon,1.5,61
5,642,https://img.pokemondb.net/sprites/sword-shield/icon/thundurus-therian.png,Thundurus,Therian,"Electric,Flying",580,79,105,70,145,80,101,Bolt Strike Pokémon,1.5,61
5,642,https://img.pokemondb.net/sprites/sword-shield/icon/thundurus-therian.png,Thundurus,Therian,"Electric,Flying",580,79,105,70,145,80,101,Bolt Strike Pokémon,1.5,61
5,643,https://img.pokemondb.net/sprites/sword-shield/icon/reshiram.png,Reshiram,NA,"Dragon,Fire",680,100,120,100,150,120,90,Vast White Pokémon,3.2,330
5,644,https://img.pokemondb.net/sprites/sword-shield/icon/zekrom.png,Zekrom,NA,"Dragon,Electric",680,100,150,120,120,100,90,Deep Black Pokémon,2.9,345
5,645,https://img.pokemondb.net/sprites/sword-shield/icon/landorus-incarnate.png,Landorus,Incarnate,"Ground,Flying",600,89,125,90,115,80,101,Abundance Pokémon,1.5,68
5,645,https://img.pokemondb.net/sprites/sword-shield/icon/landorus-incarnate.png,Landorus,Incarnate,"Ground,Flying",600,89,125,90,115,80,101,Abundance Pokémon,1.5,68
5,645,https://img.pokemondb.net/sprites/sword-shield/icon/landorus-therian.png,Landorus,Therian,"Ground,Flying",600,89,145,90,105,80,91,Abundance Pokémon,1.5,68
5,645,https://img.pokemondb.net/sprites/sword-shield/icon/landorus-therian.png,Landorus,Therian,"Ground,Flying",600,89,145,90,105,80,91,Abundance Pokémon,1.5,68
5,646,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem.png,Kyurem,NA,"Dragon,Ice",660,125,130,90,130,90,95,Boundary Pokémon,3,325
5,646,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem.png,Kyurem,NA,"Dragon,Ice",660,125,130,90,130,90,95,Boundary Pokémon,3,325
5,646,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem.png,Kyurem,NA,"Dragon,Ice",660,125,130,90,130,90,95,Boundary Pokémon,3,325
5,646,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem-white.png,Kyurem,White,"Dragon,Ice",700,125,120,90,170,100,95,Boundary Pokémon,3,325
5,646,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem-white.png,Kyurem,White,"Dragon,Ice",700,125,120,90,170,100,95,Boundary Pokémon,3,325
5,646,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem-white.png,Kyurem,White,"Dragon,Ice",700,125,120,90,170,100,95,Boundary Pokémon,3,325
5,646,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem-black.png,Kyurem,Black,"Dragon,Ice",700,125,170,100,120,90,95,Boundary Pokémon,3,325
5,646,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem-black.png,Kyurem,Black,"Dragon,Ice",700,125,170,100,120,90,95,Boundary Pokémon,3,325
5,646,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem-black.png,Kyurem,Black,"Dragon,Ice",700,125,170,100,120,90,95,Boundary Pokémon,3,325
5,647,https://img.pokemondb.net/sprites/sword-shield/icon/keldeo-ordinary.png,Keldeo,Ordinary,"Water,Fighting",580,91,72,90,129,90,108,Colt Pokémon,1.4,48.5
5,647,https://img.pokemondb.net/sprites/sword-shield/icon/keldeo-ordinary.png,Keldeo,Ordinary,"Water,Fighting",580,91,72,90,129,90,108,Colt Pokémon,1.4,48.5
5,647,https://img.pokemondb.net/sprites/sword-shield/icon/keldeo-resolute.png,Keldeo,Resolute,"Water,Fighting",580,91,72,90,129,90,108,Colt Pokémon,1.4,48.5
5,647,https://img.pokemondb.net/sprites/sword-shield/icon/keldeo-resolute.png,Keldeo,Resolute,"Water,Fighting",580,91,72,90,129,90,108,Colt Pokémon,1.4,48.5
5,648,https://img.pokemondb.net/sprites/sword-shield/icon/meloetta-aria.png,Meloetta,Aria,"Normal,Psychic",600,100,77,77,128,128,90,Melody Pokémon,0.6,6.5
5,648,https://img.pokemondb.net/sprites/sword-shield/icon/meloetta-aria.png,Meloetta,Aria,"Normal,Psychic",600,100,77,77,128,128,90,Melody Pokémon,0.6,6.5
5,648,https://img.pokemondb.net/sprites/sword-shield/icon/meloetta-pirouette.png,Meloetta,Pirouette,"Normal,Fighting",600,100,128,90,77,77,128,Melody Pokémon,0.6,6.5
5,648,https://img.pokemondb.net/sprites/sword-shield/icon/meloetta-pirouette.png,Meloetta,Pirouette,"Normal,Fighting",600,100,128,90,77,77,128,Melody Pokémon,0.6,6.5
5,649,https://img.pokemondb.net/sprites/sword-shield/icon/genesect.png,Genesect,NA,"Bug,Steel",600,71,120,95,120,95,99,Paleozoic Pokémon,1.5,82.5
5,649,https://img.pokemondb.net/sprites/sword-shield/icon/genesect.png,Genesect,NA,"Bug,Steel",600,71,120,95,120,95,99,Paleozoic Pokémon,1.5,82.5
5,649,https://img.pokemondb.net/sprites/sword-shield/icon/genesect.png,Genesect,NA,"Bug,Steel",600,71,120,95,120,95,99,Paleozoic Pokémon,1.5,82.5
5,649,https://img.pokemondb.net/sprites/sword-shield/icon/genesect.png,Genesect,NA,"Bug,Steel",600,71,120,95,120,95,99,Paleozoic Pokémon,1.5,82.5
5,649,https://img.pokemondb.net/sprites/sword-shield/icon/genesect.png,Genesect,NA,"Bug,Steel",600,71,120,95,120,95,99,Paleozoic Pokémon,1.5,82.5
6,650,https://img.pokemondb.net/sprites/sword-shield/icon/chespin.png,Chespin,NA,Grass,313,56,61,65,48,45,38,Spiny Nut Pokémon,0.4,9
6,651,https://img.pokemondb.net/sprites/sword-shield/icon/quilladin.png,Quilladin,NA,Grass,405,61,78,95,56,58,57,Spiny Armor Pokémon,0.7,29
6,652,https://img.pokemondb.net/sprites/sword-shield/icon/chesnaught.png,Chesnaught,NA,"Grass,Fighting",530,88,107,122,74,75,64,Spiny Armor Pokémon,1.6,90
6,653,https://img.pokemondb.net/sprites/sword-shield/icon/fennekin.png,Fennekin,NA,Fire,307,40,45,40,62,60,60,Fox Pokémon,0.4,9.4
6,654,https://img.pokemondb.net/sprites/sword-shield/icon/braixen.png,Braixen,NA,Fire,409,59,59,58,90,70,73,Fox Pokémon,1,14.5
6,655,https://img.pokemondb.net/sprites/sword-shield/icon/delphox.png,Delphox,NA,"Fire,Psychic",534,75,69,72,114,100,104,Fox Pokémon,1.5,39
6,656,https://img.pokemondb.net/sprites/sword-shield/icon/froakie.png,Froakie,NA,Water,314,41,56,40,62,44,71,Bubble Frog Pokémon,0.3,7
6,657,https://img.pokemondb.net/sprites/sword-shield/icon/frogadier.png,Frogadier,NA,Water,405,54,63,52,83,56,97,Bubble Frog Pokémon,0.6,10.9
6,658,https://img.pokemondb.net/sprites/sword-shield/icon/greninja.png,Greninja,NA,"Water,Dark",530,72,95,67,103,71,122,Ninja Pokémon,1.5,40
6,658,https://img.pokemondb.net/sprites/sword-shield/icon/greninja-ash.png,Greninja,Ash-,"Water,Dark",640,72,145,67,153,71,132,Ninja Pokémon,1.5,40
6,659,https://img.pokemondb.net/sprites/sword-shield/icon/bunnelby.png,Bunnelby,NA,Normal,237,38,36,38,32,36,57,Digging Pokémon,0.4,5
6,660,https://img.pokemondb.net/sprites/sword-shield/icon/diggersby.png,Diggersby,NA,"Normal,Ground",423,85,56,77,50,77,78,Digging Pokémon,1,42.4
6,661,https://img.pokemondb.net/sprites/sword-shield/icon/fletchling.png,Fletchling,NA,"Normal,Flying",278,45,50,43,40,38,62,Tiny Robin Pokémon,0.3,1.7
6,662,https://img.pokemondb.net/sprites/sword-shield/icon/fletchinder.png,Fletchinder,NA,"Fire,Flying",382,62,73,55,56,52,84,Ember Pokémon,0.7,16
6,663,https://img.pokemondb.net/sprites/sword-shield/icon/talonflame.png,Talonflame,NA,"Fire,Flying",499,78,81,71,74,69,126,Scorching Pokémon,1.2,24.5
6,664,https://img.pokemondb.net/sprites/sword-shield/icon/scatterbug.png,Scatterbug,NA,Bug,200,38,35,40,27,25,35,Scatterdust Pokémon,0.3,2.5
6,665,https://img.pokemondb.net/sprites/sword-shield/icon/spewpa.png,Spewpa,NA,Bug,213,45,22,60,27,30,29,Scatterdust Pokémon,0.3,8.4
6,666,https://img.pokemondb.net/sprites/sword-shield/icon/vivillon.png,Vivillon,NA,"Bug,Flying",411,80,52,50,90,50,89,Scale Pokémon,1.2,17
6,667,https://img.pokemondb.net/sprites/sword-shield/icon/litleo.png,Litleo,NA,"Fire,Normal",369,62,50,58,73,54,72,Lion Cub Pokémon,0.6,13.5
6,668,https://img.pokemondb.net/sprites/sword-shield/icon/pyroar.png,Pyroar,NA,"Fire,Normal",507,86,68,72,109,66,106,Royal Pokémon,1.5,81.5
6,669,https://img.pokemondb.net/sprites/sword-shield/icon/flabebe.png,Flabébé,NA,Fairy,303,44,38,39,61,79,42,Single Bloom Pokémon,0.1,0.1
6,669,https://img.pokemondb.net/sprites/sword-shield/icon/flabebe.png,Flabébé,NA,Fairy,303,44,38,39,61,79,42,Single Bloom Pokémon,0.1,0.1
6,669,https://img.pokemondb.net/sprites/sword-shield/icon/flabebe.png,Flabébé,NA,Fairy,303,44,38,39,61,79,42,Single Bloom Pokémon,0.1,0.1
6,669,https://img.pokemondb.net/sprites/sword-shield/icon/flabebe.png,Flabébé,NA,Fairy,303,44,38,39,61,79,42,Single Bloom Pokémon,0.1,0.1
6,669,https://img.pokemondb.net/sprites/sword-shield/icon/flabebe.png,Flabébé,NA,Fairy,303,44,38,39,61,79,42,Single Bloom Pokémon,0.1,0.1
6,670,https://img.pokemondb.net/sprites/sword-shield/icon/floette.png,Floette,NA,Fairy,371,54,45,47,75,98,52,Single Bloom Pokémon,0.2,0.9
6,670,https://img.pokemondb.net/sprites/sword-shield/icon/floette.png,Floette,NA,Fairy,371,54,45,47,75,98,52,Single Bloom Pokémon,0.2,0.9
6,670,https://img.pokemondb.net/sprites/sword-shield/icon/floette.png,Floette,NA,Fairy,371,54,45,47,75,98,52,Single Bloom Pokémon,0.2,0.9
6,670,https://img.pokemondb.net/sprites/sword-shield/icon/floette.png,Floette,NA,Fairy,371,54,45,47,75,98,52,Single Bloom Pokémon,0.2,0.9
6,670,https://img.pokemondb.net/sprites/sword-shield/icon/floette.png,Floette,NA,Fairy,371,54,45,47,75,98,52,Single Bloom Pokémon,0.2,0.9
6,671,https://img.pokemondb.net/sprites/sword-shield/icon/florges.png,Florges,NA,Fairy,552,78,65,68,112,154,75,Garden Pokémon,1.1,10
